category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology
832	GO:0004853	0.9999999999436	0.858775581516577	0	4	uroporphyrinogen decarboxylase activity	MF
429	GO:0004240	0.999999999943785	0.901649518226675	0	2	NA	NA
2315	GO:0017087	0.999999999943785	0.901649518226675	0	2	mitochondrial processing peptidase complex	CC
3087	GO:0047681	0.999999999943856	0.938456541143721	0	2	aryl-alcohol dehydrogenase (NADP+) activity	MF
340	GO:0004070	0.999999999945965	0.839239532240987	0	4	aspartate carbamoyltransferase activity	MF
1375	GO:0008097	0.99999999994627	0.930866329576462	0	4	5S rRNA binding	MF
2861	GO:0042732	0.999999999946386	0.953568714427308	0	2	D-xylose metabolic process	BP
193	GO:0003863	0.999999999947288	0.915320288799224	0	2	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity	MF
2314	GO:0017086	0.999999999947288	0.915320288799224	0	2	3-methyl-2-oxobutanoate dehydrogenase (lipoamide) complex	CC
2761	GO:0033897	0.999999999947312	0.933907771903138	0	4	ribonuclease T2 activity	MF
2675	GO:0030785	0.999999999947382	0.935801850879937	0	2	[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase activity	MF
301	GO:0004018	0.999999999947473	0.840751464075462	0	4	N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity	MF
1211	GO:0006556	0.999999999947985	0.951602037516156	0	2	S-adenosylmethionine biosynthetic process	BP
2665	GO:0030594	0.999999999948174	0.780482270301379	0	4	neurotransmitter receptor activity	MF
416	GO:0004192	0.999999999948794	0.89672179158703	0	2	NA	NA
389	GO:0004151	0.999999999949229	0.853810653563594	0	3	dihydroorotase activity	MF
1754	GO:0009107	0.999999999949417	0.885569150710741	0	4	lipoate biosynthetic process	BP
792	GO:0004807	0.999999999949515	0.88049959493672	0	5	triose-phosphate isomerase activity	MF
3014	GO:0046592	0.999999999949634	0.870065538126767	0	2	polyamine oxidase activity	MF
74	GO:0000339	0.999999999949781	0.940511701434262	0	2	RNA cap binding	MF
981	GO:0005846	0.999999999949781	0.940511701434262	0	2	nuclear cap binding complex	CC
2951	GO:0045292	0.999999999949781	0.940511701434262	0	2	mRNA cis splicing, via spliceosome	BP
114	GO:0001558	0.999999999949939	0.933053799956001	0	2	regulation of cell growth	BP
916	GO:0005520	0.999999999949939	0.933053799956001	0	2	insulin-like growth factor binding	MF
2961	GO:0045551	0.99999999994998	0.946780776679971	0	2	cinnamyl-alcohol dehydrogenase activity	MF
2042	GO:0016125	0.999999999950832	0.967285912017493	0	2	sterol metabolic process	BP
3090	GO:0047750	0.999999999950832	0.967285912017493	0	2	cholestenol delta-isomerase activity	MF
414	GO:0004188	0.999999999951276	0.834202238746375	0	4	NA	NA
101	GO:0000930	0.999999999951751	0.918840148856157	0	4	gamma-tubulin complex	CC
2695	GO:0031122	0.999999999951751	0.918840148856157	0	4	cytoplasmic microtubule organization	BP
1116	GO:0006354	0.99999999995216	0.943523519997178	0	5	DNA-templated transcription, elongation	BP
1305	GO:0006897	0.999999999952551	0.882133907329538	0	4	endocytosis	BP
644	GO:0004607	0.999999999952688	0.722458996790153	0	5	phosphatidylcholine-sterol O-acyltransferase activity	MF
483	GO:0004349	0.999999999952782	0.915135837930292	0	2	glutamate 5-kinase activity	MF
513	GO:0004385	0.999999999953064	0.851276946821232	0	4	guanylate kinase activity	MF
3267	GO:0071705	0.999999999953387	0.971965824781033	0	2	nitrogen compound transport	BP
309	GO:0004027	0.999999999953417	0.951632747373921	0	2	alcohol sulfotransferase activity	MF
1583	GO:0008721	0.999999999953467	0.952331193849449	0	2	D-serine ammonia-lyase activity	MF
757	GO:0004750	0.999999999953548	0.884298299026295	0	4	ribulose-phosphate 3-epimerase activity	MF
3172	GO:0050992	0.99999999995426	0.913486707722214	0	4	dimethylallyl diphosphate biosynthetic process	BP
3217	GO:0051745	0.99999999995426	0.913486707722214	0	4	4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase activity	MF
1898	GO:0015018	0.999999999954281	0.910448469155381	0	2	galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity	MF
553	GO:0004450	0.999999999954356	0.838853284979825	0	4	isocitrate dehydrogenase (NADP+) activity	MF
1317	GO:0006974	0.999999999954573	0.902680613795804	0	2	cellular response to DNA damage stimulus	BP
2917	GO:0043858	0.999999999954796	0.875210855360713	0	2	arginine:ornithine antiporter activity	MF
1607	GO:0008774	0.999999999954852	0.901933211338992	0	2	acetaldehyde dehydrogenase (acetylating) activity	MF
2965	GO:0045747	0.999999999954939	0.980907963887022	0	2	positive regulation of Notch signaling pathway	BP
102	GO:0000956	0.999999999955038	0.882276389986342	0	5	nuclear-transcribed mRNA catabolic process	BP
2078	GO:0016291	0.999999999955094	0.965116437525671	0	2	NA	NA
393	GO:0004158	0.999999999955107	0.928488963270241	0	2	dihydroorotate oxidase activity	MF
1740	GO:0009067	0.999999999955186	0.88500794570476	0	2	aspartate family amino acid biosynthetic process	BP
2322	GO:0017110	0.999999999955278	0.862455224208511	0	4	nucleoside-diphosphatase activity	MF
2936	GO:0045134	0.999999999955278	0.862455224208511	0	4	uridine-diphosphatase activity	MF
2767	GO:0034061	0.999999999955335	0.861971320551557	0	4	DNA polymerase activity	MF
256	GO:0003954	0.999999999955509	0.848553949463328	0	4	NADH dehydrogenase activity	MF
1895	GO:0015008	0.999999999955776	0.983583723081908	0	2	NA	NA
228	GO:0003908	0.999999999955865	0.954157502295741	0	2	methylated-DNA-[protein]-cysteine S-methyltransferase activity	MF
587	GO:0004514	0.999999999955901	0.833382024059963	0	4	nicotinate-nucleotide diphosphorylase (carboxylating) activity	MF
1304	GO:0006891	0.999999999956648	0.904514196961646	0	5	intra-Golgi vesicle-mediated transport	BP
72	GO:0000318	0.999999999957096	0.923288978915133	0	2	NA	NA
2262	GO:0016872	0.999999999957163	0.896880717559147	0	4	intramolecular lyase activity	MF
1081	GO:0006222	0.999999999957884	0.884376335538209	0	4	UMP biosynthetic process	BP
1678	GO:0008932	0.999999999957948	0.925755385493837	0	2	lytic endotransglycosylase activity	MF
1420	GO:0008247	0.999999999958293	0.950389569540302	0	2	1-alkyl-2-acetylglycerophosphocholine esterase complex	CC
1723	GO:0009028	0.999999999958356	0.834578514066504	0	4	tartronate-semialdehyde synthase activity	MF
1833	GO:0009436	0.999999999958356	0.834578514066504	0	4	glyoxylate catabolic process	BP
280	GO:0003991	0.99999999995845	0.915174004996272	0	2	acetylglutamate kinase activity	MF
2843	GO:0042549	0.999999999958471	0.871436919805215	0	6	photosystem II stabilization	BP
789	GO:0004803	0.999999999958735	0.90267929415072	0	2	transposase activity	MF
1107	GO:0006313	0.999999999958735	0.90267929415072	0	2	transposition, DNA-mediated	BP
2539	GO:0019509	0.99999999995917	0.865978537773205	0	4	L-methionine biosynthetic process from methylthioadenosine	BP
540	GO:0004424	0.999999999959394	0.981259044000365	0	2	imidazoleglycerol-phosphate dehydratase activity	MF
231	GO:0003911	0.999999999959504	0.852545777453932	0	2	DNA ligase (NAD+) activity	MF
2745	GO:0033094	0.999999999959508	0.845210313121043	0	3	butane-1,4-diamine:2-oxoglutarate aminotransferase activity	MF
417	GO:0004194	0.999999999959536	0.833322087008957	0	4	NA	NA
901	GO:0005415	0.999999999959668	0.921538484067396	0	2	nucleoside:sodium symporter activity	MF
141	GO:0003688	0.999999999959736	0.852586790298338	0	4	DNA replication origin binding	MF
2142	GO:0016559	0.999999999960148	0.918008969579033	0	2	peroxisome fission	BP
601	GO:0004535	0.999999999960213	0.882567505789651	0	2	poly(A)-specific ribonuclease activity	MF
3182	GO:0051090	0.999999999960215	0.947901547980801	0	1	regulation of sequence-specific DNA binding transcription factor activity	BP
1959	GO:0015542	0.999999999960484	0.814459406389692	0	5	sugar efflux transmembrane transporter activity	MF
1768	GO:0009186	0.99999999996057	0.909667482748772	0	5	deoxyribonucleoside diphosphate metabolic process	BP
1488	GO:0008456	0.999999999960596	0.927270319733893	0	2	alpha-N-acetylgalactosaminidase activity	MF
2830	GO:0042301	0.999999999960599	0.862475400221725	0	2	phosphate ion binding	MF
196	GO:0003866	0.999999999960631	0.869791908714605	0	2	3-phosphoshikimate 1-carboxyvinyltransferase activity	MF
3134	GO:0050278	0.999999999960657	0.891766083805485	0	3	sedoheptulose-bisphosphatase activity	MF
1446	GO:0008336	0.999999999960839	0.932842327546637	0	2	gamma-butyrobetaine dioxygenase activity	MF
330	GO:0004056	0.999999999960854	0.833952869012955	0	4	argininosuccinate lyase activity	MF
1957	GO:0015503	0.999999999960976	0.857027042125498	0	2	glutathione-regulated potassium exporter activity	MF
1806	GO:0009337	0.99999999996103	0.837401360463508	0	4	sulfite reductase complex (NADPH)	CC
3137	GO:0050311	0.99999999996103	0.837401360463508	0	4	sulfite reductase (ferredoxin) activity	MF
2891	GO:0043161	0.999999999961034	0.937882806047144	0	4	proteasome-mediated ubiquitin-dependent protein catabolic process	BP
3082	GO:0047611	0.999999999961481	0.920059971772822	0	2	acetylspermidine deacetylase activity	MF
964	GO:0005778	0.99999999996149	0.963682649461561	0	2	peroxisomal membrane	CC
1233	GO:0006625	0.99999999996149	0.963682649461561	0	2	protein targeting to peroxisome	BP
2731	GO:0032297	0.999999999961549	0.928594715823342	0	2	negative regulation of DNA-dependent DNA replication initiation	BP
2249	GO:0016846	0.999999999961613	0.841155155138186	0	4	carbon-sulfur lyase activity	MF
1734	GO:0009056	0.999999999961648	0.894251466333995	0	2	catabolic process	BP
2165	GO:0016633	0.999999999961707	0.752985791599035	0	5	galactonolactone dehydrogenase activity	MF
1430	GO:0008285	0.999999999961729	0.891178623822948	0	2	negative regulation of cell proliferation	BP
2091	GO:0016314	0.999999999961729	0.891178623822948	0	2	phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase activity	MF
2623	GO:0030165	0.999999999961729	0.891178623822948	0	2	PDZ domain binding	MF
2646	GO:0030336	0.999999999961729	0.891178623822948	0	2	negative regulation of cell migration	BP
2720	GO:0031647	0.999999999961729	0.891178623822948	0	2	regulation of protein stability	BP
3219	GO:0051800	0.999999999961729	0.891178623822948	0	2	phosphatidylinositol-3,4-bisphosphate 3-phosphatase activity	MF
3221	GO:0051895	0.999999999961729	0.891178623822948	0	2	negative regulation of focal adhesion assembly	BP
3222	GO:0051898	0.999999999961729	0.891178623822948	0	2	negative regulation of protein kinase B signaling	BP
1980	GO:0015743	0.999999999961879	0.931817341387601	0	2	malate transport	BP
1915	GO:0015087	0.99999999996198	0.932532259132779	0	2	cobalt ion transmembrane transporter activity	MF
1481	GO:0008444	0.99999999996201	0.957420662220574	0	4	CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity	MF
2475	GO:0019008	0.999999999962193	0.938101816468975	0	2	molybdopterin synthase complex	CC
342	GO:0004073	0.999999999962377	0.884824566758082	0	2	aspartate-semialdehyde dehydrogenase activity	MF
544	GO:0004430	0.999999999962603	0.852977617441643	0	4	1-phosphatidylinositol 4-kinase activity	MF
1244	GO:0006661	0.999999999962603	0.852977617441643	0	4	phosphatidylinositol biosynthetic process	BP
663	GO:0004636	0.999999999962894	0.948505402361559	0	2	phosphoribosyl-ATP diphosphatase activity	MF
770	GO:0004776	0.999999999962894	0.824485646948994	0	4	succinate-CoA ligase (GDP-forming) activity	MF
2858	GO:0042709	0.999999999962894	0.824485646948994	0	4	succinate-CoA ligase complex	CC
2944	GO:0045244	0.999999999962894	0.824485646948994	0	4	succinate-CoA ligase complex (GDP-forming)	CC
1330	GO:0007040	0.99999999996301	0.785370559416498	0	5	lysosome organization	BP
170	GO:0003827	0.999999999963151	0.943964718165073	0	2	alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity	MF
1148	GO:0006425	0.999999999963287	0.729534810850262	0	4	glutaminyl-tRNA aminoacylation	BP
982	GO:0005847	0.999999999963372	0.947047602607558	0	2	mRNA cleavage and polyadenylation specificity factor complex	CC
1126	GO:0006379	0.999999999963372	0.947047602607558	0	2	mRNA cleavage	BP
2982	GO:0046148	0.99999999996339	0.907540630337925	0	2	pigment biosynthetic process	BP
2715	GO:0031515	0.999999999963554	0.96693600921796	0	2	tRNA (m1A) methyltransferase complex	CC
3273	GO:0071949	0.99999999996388	0.912495264430217	0	2	FAD binding	MF
992	GO:0005884	0.999999999964063	0.896824057583793	0	4	actin filament	CC
970	GO:0005788	0.999999999964071	0.87843257580612	0	4	endoplasmic reticulum lumen	CC
2868	GO:0042819	0.999999999964206	0.860390736615927	0	4	vitamin B6 biosynthetic process	BP
2577	GO:0019867	0.999999999964257	0.912260753058431	0	4	outer membrane	CC
2507	GO:0019211	0.999999999964343	0.967197495276859	0	2	phosphatase activator activity	MF
142	GO:0003689	0.999999999964377	0.801837092294239	0	4	DNA clamp loader activity	MF
2704	GO:0031389	0.999999999964377	0.801837092294239	0	4	Rad17 RFC-like complex	CC
648	GO:0004614	0.999999999964414	0.857773221931059	0	2	phosphoglucomutase activity	MF
1696	GO:0008966	0.999999999964414	0.857773221931059	0	2	phosphoglucosamine mutase activity	MF
3266	GO:0071704	0.999999999964414	0.857773221931059	0	2	organic substance metabolic process	BP
1224	GO:0006573	0.999999999964438	0.919720643635339	0	3	valine metabolic process	BP
1694	GO:0008963	0.999999999964456	0.944254414150453	0	2	phospho-N-acetylmuramoyl-pentapeptide-transferase activity	MF
1251	GO:0006729	0.999999999964483	0.951877580707445	0	4	tetrahydrobiopterin biosynthetic process	BP
177	GO:0003840	0.999999999964596	0.886069297769638	0	2	gamma-glutamyltransferase activity	MF
2495	GO:0019165	0.999999999964659	0.959524136650235	0	2	thiamine kinase activity	MF
1676	GO:0008929	0.999999999964782	0.904252728466731	0	2	methylglyoxal synthase activity	MF
2511	GO:0019242	0.999999999964782	0.904252728466731	0	2	methylglyoxal biosynthetic process	BP
1523	GO:0008556	0.999999999964975	0.751635912266457	0	4	potassium-transporting ATPase activity	MF
659	GO:0004632	0.999999999964984	0.953812728361638	0	3	phosphopantothenate--cysteine ligase activity	MF
612	GO:0004563	0.999999999964995	0.894333516105139	0	3	beta-N-acetylhexosaminidase activity	MF
336	GO:0004065	0.999999999965268	0.879274864842427	0	2	arylsulfatase activity	MF
3149	GO:0050511	0.999999999965373	0.848604883696843	0	4	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase activity	MF
655	GO:0004622	0.999999999965612	0.883301616557182	0	4	lysophospholipase activity	MF
2772	GO:0034450	0.999999999965659	0.782652409833725	0	4	ubiquitin-ubiquitin ligase activity	MF
772	GO:0004781	0.99999999996607	0.862614340508702	0	2	sulfate adenylyltransferase (ATP) activity	MF
2698	GO:0031167	0.999999999966187	0.858075377275106	0	6	rRNA methylation	BP
1361	GO:0007596	0.999999999966347	0.852222523135436	0	4	blood coagulation	BP
3011	GO:0046556	0.999999999966466	0.882864400303599	0	4	alpha-L-arabinofuranosidase activity	MF
1857	GO:0009611	0.999999999966537	0.851039235048989	0	4	response to wounding	BP
1554	GO:0008667	0.999999999966572	0.970770677200657	0	2	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase activity	MF
1125	GO:0006378	0.999999999966644	0.827218039633658	0	4	mRNA polyadenylation	BP
622	GO:0004577	0.999999999966715	0.982223601080497	0	2	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase activity	MF
561	GO:0004462	0.999999999966881	0.844427909881659	0	4	lactoylglutathione lyase activity	MF
1327	GO:0007031	0.999999999966995	0.935125314418848	0	4	peroxisome organization	BP
1843	GO:0009481	0.999999999967017	0.978552427955753	0	2	NA	NA
1844	GO:0009482	0.999999999967017	0.978552427955753	0	2	NA	NA
1845	GO:0009483	0.999999999967017	0.978552427955753	0	2	NA	NA
1846	GO:0009485	0.999999999967017	0.978552427955753	0	2	NA	NA
2600	GO:0030019	0.999999999967076	0.958148100664505	0	2	NA	NA
774	GO:0004784	0.999999999967179	0.922172625599638	0	4	superoxide dismutase activity	MF
3108	GO:0048193	0.999999999967183	0.887145330292511	0	4	Golgi vesicle transport	BP
1671	GO:0008915	0.999999999967184	0.897475931989048	0	4	lipid-A-disaccharide synthase activity	MF
1884	GO:0010189	0.999999999967314	0.925848422979254	0	2	vitamin E biosynthetic process	BP
3216	GO:0051741	0.999999999967314	0.925848422979254	0	2	2-methyl-6-phytyl-1,4-benzoquinone methyltransferase activity	MF
531	GO:0004413	0.999999999967628	0.871504175971584	0	4	homoserine kinase activity	MF
2703	GO:0031369	0.999999999967812	0.856749084096153	0	2	translation initiation factor binding	MF
2240	GO:0016823	0.999999999967892	0.805279551499731	0	6	hydrolase activity, acting on acid carbon-carbon bonds, in ketonic substances	MF
2030	GO:0016040	0.999999999967895	0.874452501245684	0	2	glutamate synthase (NADH) activity	MF
2940	GO:0045181	0.999999999967895	0.874452501245684	0	2	glutamate synthase activity, NAD(P)H as acceptor	MF
1266	GO:0006788	0.999999999967933	0.845560758810797	0	5	heme oxidation	BP
988	GO:0005871	0.999999999967946	0.741123180034029	0	5	kinesin complex	CC
1590	GO:0008734	0.999999999968331	0.835793264337278	0	4	L-aspartate oxidase activity	MF
1737	GO:0009061	0.999999999968331	0.835793264337278	0	4	anaerobic respiration	BP
1333	GO:0007059	0.999999999968337	0.927900380747499	0	2	chromosome segregation	BP
2123	GO:0016443	0.999999999968475	0.86071832165611	0	2	bidentate ribonuclease III activity	MF
198	GO:0003868	0.999999999968624	0.896917462968789	0	2	4-hydroxyphenylpyruvate dioxygenase activity	MF
